FIPS,LocationDesc,Data_Value,Log_Mortality,Walkability_Index,Fast_Food_Per_1000,Log_Fast_Food
2068,Denali,348.8,5.857361562584502,6.0,1.441614628,0.892659553243396
8093,Park County,135.9,4.919250732294404,5.0,0.26378265,0.23410932682493799
13313,Whitfield County,155.1,5.050496827521386,5.82629107983099,0.847482085,0.6138236769055186
19093,Ida County,168.0,5.1298987149230735,6.21428571428571,0.585394382,0.4608331978294249
20173,Sedgwick County,97.8,4.593097604753822,10.9733514002764,0.905931234,0.6449707258823127
21211,Shelby County,152.3,5.0323967858777685,5.39880952389286,0.64501822,0.49775146014383886
24017,Charles County,89.3,4.5031374604229395,6.34375000015,0.778418362,0.5757244086257933
29161,Phelps County,374.0,5.926926025970411,6.29729729751351,0.788039804,0.5811199382484998
36093,Schenectady County,190.8,5.256453162449338,11.5809178741377,0.740225792,0.5540148703248626
51149,Prince George County,233.1,5.455748374496865,5.1428571427619,0.413586318,0.34612996314232714
51510,Alexandria City,199.7,5.301811255802292,14.5110062893113,0.781220496,0.5772988012485221
51107,Loudoun County,89.0,4.499809670330265,7.86522633732099,0.70958221,0.536249019025748
1073,Jefferson County,34.1,3.55820113047182,9.84781209782239,1.040678024,0.7132821173410938
1077,Lauderdale County,319.8,5.77081787599236,6.31735159826027,0.82469368,0.6014121263712995
2122,Kenai Peninsula,182.4,5.211669559822364,5.3166666667,0.757397234,0.5638338701623549
6047,Merced County,525.7,6.266631126489344,10.9525462962986,0.529987276,0.42525941902989384
6085,Santa Clara County,261.1,5.568726110329361,13.55488372092,0.798068285,0.5867129136375033
8014,Broomfield County,138.2,4.935911747900319,9.40942028947826,1.010576487,0.6984214904017522
13073,Columbia County,190.9,5.256974403013654,6.91515151516364,0.68588388,0.5222899841354441
12103,Pinellas County,354.2,5.872681011118015,12.8905887808275,0.740170479,0.5539830848638416
5139,Union County,394.0,5.978885764901122,6.34146341458537,0.811114907,0.5939426263638714
19085,Harrison County,308.4,5.734634938138965,5.63095238092857,0.717978179,0.541148122084427
12113,Santa Rosa County,319.9,5.771129548115811,6.39826839818182,0.586869955,0.461763494267341
6035,Lassen County,266.9,5.590613776550563,7.74,0.533049047,0.4272585935070343
1133,Winston County,609.6,6.414442080300778,5.043478261,0.510464549,0.4124172518571558
6063,Plumas County,235.5,5.465948207931987,7.97727272713636,0.579954684,0.45739616561490914
6069,San Benito County,367.0,5.908082938168931,10.4208333331,0.515182257,0.41553573337583427
1097,Mobile County,625.1,6.439510102751265,7.11710037179182,0.780197501,0.576724313766852
13179,Liberty County,328.0,5.796057750765372,5.73655913970968,1.047552586,0.7166452194433671
5041,Desha County,503.4,6.223369604090764,6.08333333371429,0.900090039,0.6419012739969425
13231,Pike County,274.2,5.617498106059188,4.875,0.418388158,0.34952112689924164
12097,Osceola County,125.7,4.841822087327094,10.1776315789211,0.713701785,0.538655817290006
5107,Phillips County,293.3,5.684599655239428,6.27083333333333,0.404647678,0.3397865083500897
13141,Hancock County,465.1,6.144400203378695,2.97619047628571,0.588650823,0.46288511702543333
12009,Brevard County,217.0,5.384495062789089,10.1169312168159,0.619598031,0.4821779894428504
16005,Bannock County,453.5,6.119197913617533,7.43220338988136,0.709499419,0.5362005902317034
1089,Madison County,80.5,4.400603020246817,8.44502617802094,0.956640244,0.6712288411624884
5051,Garland County,537.4,6.288601778330518,7.32380952382857,0.861818433,0.6215536622850368
12023,Columbia County,114.8,4.751864565138895,6.491666666575,0.715721071,0.5398334418164357
19155,Pottawattamie County,106.7,4.679349584162343,7.22043010746237,0.760757744,0.5657442527595096
12109,St. Johns County,130.3,4.877484781308751,8.4145833333125,0.627881527,0.48727949281930777
1045,Dale County,607.6,6.411161237462871,5.41860465111628,0.612757623,0.47794552312808053
4012,La Paz County,370.3,5.917010361183034,4.65909090945455,0.884543777,0.6336857634897319
4025,Yavapai County,208.6,5.345200952446887,7.12865497075439,0.582784534,0.4591856591900104
6005,Amador County,224.0,5.41610040220442,6.53571428546429,0.573809326,0.4534990028859134
19069,Franklin County,479.0,6.173786103901937,5.60606060590909,0.401163369,0.3373028694074072
6099,Stanislaus County,267.9,5.5943395632748185,12.0227272730455,0.707168579,0.53483619640535
1043,Cullman County,140.6,4.953006181259619,5.3306451611129,0.816423118,0.596869247533492
6007,Butte County,445.1,6.100543142134219,7.05897435887179,0.737976134,0.552721294873198
8085,Montrose County,271.2,5.6065370902173655,6.29292929290909,0.69248879,0.5262001024441015
19101,Jefferson County,408.1,6.013959624935353,7.076923077,0.545048237,0.43505513122155565
12085,Martin County,218.6,5.391807709635375,7.05615942034783,0.703321636,0.5325802482049409
13081,Crisp County,271.8,5.608738925969307,6.4333333331,1.043841362,0.7148310577835378
19017,Bremer County,333.5,5.8126368795682835,6.7666666668,0.355576634,0.30422692395422773
16083,Twin Falls County,262.5,5.574053367981417,7.43396226409434,0.848310709,0.6142720916625526
12083,Marion County,257.3,5.554121700101795,7.42292870909249,0.527424753,0.4235831493117624
6051,Mono County,377.7,5.936744334907749,9.80392156847059,1.65130043,0.9750502479322615
5071,Johnson County,498.5,6.2136075980886085,5.36111111122222,0.64119488,0.4954245619124926
8029,Delta County,273.6,5.6153154933338705,6.15277777758333,0.611581445,0.4772159608659459
1073,Jefferson County,443.5,6.096950054953959,9.84781209782239,1.040678024,0.7132821173410938
6069,San Benito County,172.7,5.157329673247059,10.4208333331,0.515182257,0.41553573337583427
12105,Polk County,369.5,5.914853444736142,8.15101010088788,0.525148034,0.422091476823654
6033,Lake County,258.6,5.559141984829935,9.44097222229167,0.542812407,0.4336069891915212
13231,Pike County,359.6,5.887769310769217,4.875,0.418388158,0.34952112689924164
5035,Crittenden County,281.4,5.643324505619087,8.86111111147619,0.77704972,0.5749545285222254
6107,Tulare County,431.1,6.068657042937888,7.35617283958889,0.614491761,0.47902020807526846
19107,Keokuk County,270.5,5.60396213937399,4.97435897430769,0.396628648,0.3340612238930518
1003,Baldwin County,647.5,6.474662003756499,6.45035460997872,0.750151575,0.5597023984703363
13097,Douglas County,607.8,6.411489806547476,6.38484848496364,0.810876548,0.5938110087146828
13245,Richmond County,108.5,4.695924549256556,7.36309523822143,0.851152301,0.6158083105954938
1093,Marion County,688.7,6.536256720437246,4.89880952371429,0.908999085,0.6465790654349572
4005,Coconino County,188.4,5.243861180751978,8.21088435360204,0.933457792,0.6593100019846853
5053,Grant County,143.7,4.974662633637438,4.35897435892308,0.271017402,0.2398176836950201
4003,Cochise County,149.2,5.011967739330034,6.16013071902941,0.502157688,0.4069025331842294
19067,Floyd County,475.5,6.166467723094256,5.95098039217647,0.322997421,0.27989993577339783
13105,Elbert County,554.7,6.3202285802858755,5.23333333325,0.5689165,0.45038525372415505
13157,Jackson County,427.2,6.059590376155582,5.55747126431034,0.511817753,0.4133127367624087
1081,Lee County,310.7,5.7420411867732915,6.38961038961039,0.911101639,0.647679850133696
6063,Plumas County,278.4,5.632644446822861,7.97727272713636,0.579954684,0.45739616561490914
16011,Bingham County,367.7,5.9099833052400985,3.25,0.466081947,0.3825935002650967
13195,Madison County,520.5,6.256709274440827,4.8125,0.459664434,0.37820656957702
6085,Santa Clara County,227.1,5.429784129290343,13.55488372092,0.798068285,0.5867129136375033
6115,Yuba County,230.8,5.445874930905651,9.61564625828571,0.399201602,0.3359017896615655
10001,Kent County,258.2,5.557599964478119,8.38497652559155,0.62076962,0.4829011105064068
6023,Humboldt County,242.8,5.496348217047172,10.5540123458704,0.622328222,0.4838622915721216
6013,Contra Costa County,168.9,5.135210028677887,11.4921507065212,0.678623259,0.5179739687602759
12019,Clay County,310.5,5.741399338227508,7.10905349806173,0.60873878,0.4754505055449041
13253,Seminole County,414.7,6.029963846258592,4.33333333333333,0.372208446,0.31642144633514546
12061,Indian River County,269.4,5.599902344168809,7.39560439563736,0.541478455,0.4327419916002699
6025,Imperial County,298.6,5.702448251643064,8.56944444448958,0.610205948,0.4763620888279827
8029,Delta County,344.5,5.844992643207725,6.15277777758333,0.611581445,0.4772159608659459
5103,Ouachita County,335.8,5.819489282368171,5.80128205142308,0.64747268,0.4992424045559685
12019,Clay County,243.1,5.497577977398914,7.10905349806173,0.60873878,0.4754505055449041
6029,Kern County,229.1,5.43851399704132,10.323099415386,0.726678073,0.5461993735660186
4015,Mohave County,276.0,5.6240175061873385,7.39689265520339,0.603114069,0.4719480307962459
13097,Douglas County,77.1,4.35799005684564,6.38484848496364,0.810876548,0.5938110087146828
6051,Mono County,315.1,5.756058619221572,9.80392156847059,1.65130043,0.9750502479322615
12099,Palm Beach County,231.9,5.450609176890295,10.8930602957463,0.659326077,0.5064115422263467
5007,Benton County,111.1,4.719391330078114,6.62198067631159,0.696046054,0.5282996914821672
6003,Alpine County,215.7,5.378513908542313,4.8333333335,2.680965185,1.3031749963244468
1101,Montgomery County,242.5,5.495116942522644,11.7060301508291,1.112896681,0.7480598406092779
13097,Douglas County,415.2,6.031165913959534,6.38484848496364,0.810876548,0.5938110087146828
13113,Fayette County,349.1,5.85821882796062,6.6292517007551,0.975643456,0.680894145797954
6011,Colusa County,212.6,5.36410510708604,6.65000000075,0.417478442,0.34887954803851173
13059,Clarke County,257.1,5.553347106724568,7.31944444447222,0.970304012,0.6781878516558483
1009,Blount County,114.9,4.752727750345706,4.66666666665714,0.414658159,0.3468879181635642
6017,El Dorado County,124.4,4.83150862819882,8.37066666692,0.673837006,0.5151185993458298
8101,Pueblo County,265.4,5.584998938666234,7.23507462687313,0.61240232,0.47772519110875933
5131,Sebastian County,220.8,5.401776074916267,7.54838709663441,0.830786109,0.6047454423750764
19153,Polk County,440.6,6.090404494962885,11.8123620308411,0.75665462,0.5634112161766378
12071,Lee County,244.3,5.502481951264444,9.44010416666211,0.541246653,0.4325916038801093
13039,Camden County,526.5,6.268148865350222,6.09722222229167,0.794395924,0.584668432709913
5121,Randolph County,410.3,6.019322875236378,4.63541666675,0.493231773,0.4009427462942712
12057,Hillsborough County,140.4,4.951592753462473,10.5944189603417,0.61884284,0.4817115977168493
5149,Yell County,473.4,6.162050847683516,4.81372549017647,0.519333363,0.41827166168149055
1097,Mobile County,761.8,6.6369958737262635,7.11710037179182,0.780197501,0.576724313766852
9003,Hartford County,165.7,5.116195789756748,10.7001499249925,0.757962525,0.5641554821984631
1119,Sumter County,605.8,6.408199247474377,4.15476190471429,0.654396713,0.5034364185069818
6033,Lake County,390.0,5.968707559985366,9.44097222229167,0.542812407,0.4336069891915212
8007,Archuleta County,317.7,5.764250221423291,5.8333333334,0.563539028,0.4469518595485704
1111,Randolph County,407.6,6.0127366823835215,4.75925925927778,0.436300188,0.3620704933475064
